"","ICF_ID","Date","Start_Time","Station_Code","Habitat","Region","Latitude","Longitude","Start_Depth","Temperature","Conductivity","Turbidity","pH","Salinity","DO","Chl_a","Secchi","X2","NO3","NH4","PO4","DOC","End_Depth","End_Time","Microcystis_2017","Microcystis","Warp_Length","Warp_Angle","Tow_Time","Macrozooplankton_Volume","Mesozooplankton_Volume","Alienacanthomysis_macropsis","Americorophium_spinicorne","Americorophium_spp","Americorophium_stimpsoni","Ampelisca_abdita","Amphipod_UNID","Ampithoe_spp","Ampithoe_valida","Corophiidae_UNID","Crangonyx_spp","Cumacean_UNID","Deltamysis_holmquistae","Eogammarus_spp","Exopalaemon_spp","Gammarus_daiberi","Grandidierella_japonica","Hyalella_spp","Hyperacanthomysis_longirostris","Isopoda_UNID","Monocorophium_acherusicum","Mysid_UNID","Neomysis_kadiakensis","Neomysis_mercedes","Oedicerotidae_UNID","Orientomysis_aspera","Orientomysis_hwanhaiensis","Pleustidae_UNID","Shrimp_UNID_larvae","Sinocorophium_alienense","Tanaidacea_UNID"
"1333","ICF1360",2019-08-26,08:38:00,"20-05-USC-01","Channel Surface","Sacramento Deep Water Ship Channel",38.535284,-121.584563,37.2,25.4,1012,2.69,8.4,0.5,7.53,2.97,137,75.53,0.021050306,0.097195745,0.150184158,4.592276219,35.6,08:38:00,NA,1,NA,NA,5,58.263,10.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1334","ICF1359",2019-08-26,08:52:00,"20-05-USC-01","Channel Deep","Sacramento Deep Water Ship Channel",38.535277,-121.584691,39.7,25,1023,13.6,8.2,0.5,5.64,1.01,NA,75.53,NA,NA,NA,NA,37.5,08:53:00,NA,NA,100,17,5,57.609,10.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017358459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335","ICF1358",2019-08-26,09:50:00,"20-05-USC-02","Channel Surface","Sacramento Deep Water Ship Channel",38.564368,-121.552763,35.6,26.4,1033,0.15,8.5,0.51,8.59,2.72,235,75.53,0.005441987,0.011463885,0.1403375,4.177675994,37,09:53:00,NA,1,NA,NA,5,56.807,10.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1336","ICF1357",2019-08-26,10:04:00,"20-05-USC-02","Channel Deep","Sacramento Deep Water Ship Channel",38.564445,-121.552736,35.8,25.2,1048,1.14,8.1,0.52,5.46,0.95,NA,75.53,NA,NA,NA,NA,37.7,10:07:00,NA,NA,100,17,5,52.644,10.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1337","ICF1362",2019-08-27,10:48:00,"20-05-LSC-01","Channel Surface","Sacramento Deep Water Ship Channel",38.292603,-121.657339,37,24,315,5.69,7.9,0.15,7.91,0.11,99,75.56,0.065669882,0.016820207,0.087702582,3.466382063,37.4,10:56:00,NA,1,NA,NA,5,57.329,8.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338","ICF1361",2019-08-27,11:02:00,"20-05-LSC-01","Channel Deep","Sacramento Deep Water Ship Channel",38.29174,-121.657633,37.7,23.8,311,6.19,7.9,0.15,7.79,1,NA,75.56,NA,NA,NA,NA,37.7,11:11:00,NA,NA,100,18,5,49.826,10.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.023561996,0,0,0,0,0,0,0,0,0,0,0,0
"1339","ICF1364",2019-08-27,07:55:00,"20-05-LSR-01","Channel Surface","Lower Sacramento",38.075446,-121.757238,29.3,22.7,168,6.68,7.5,0.08,7.79,1.53,96,75.56,0.195809222,0.107587998,0.05470363,3.284883985,29.3,08:04:00,NA,3,NA,NA,5,55.488,9.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054066049,0,0.036044033,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340","ICF1363",2019-08-27,08:24:00,"20-05-LSR-01","Channel Deep","Lower Sacramento",38.074832,-121.758049,30.3,22.7,168,10.23,7.5,0.08,7.71,1.97,NA,75.56,NA,NA,NA,NA,28.6,08:31:00,NA,NA,80,17,6,61.202,9.602,0,0.179732395,0,0,0,0,0,0,0,0,0,0,0,0,0.424822024,0,0.163393086,0,0.081696543,0,0,0,0,0,0,0,0,0.147053778,0,0.049017926
"1341","ICF1366",2019-08-27,12:00:00,"20-05-RVV-01","Channel Surface","Lower Sacramento",38.166043,-121.678621,34.4,22.5,145,1.8,7.4,0.07,7.57,0.67,183,75.56,NA,NA,NA,NA,34.5,11:59:00,NA,2,NA,NA,5,53.931,9.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01854217,0,0,0,0,0,0,0,0,0,0,0,0
"1342","ICF1365",2019-08-27,12:28:00,"20-05-RVV-01","Channel Deep","Lower Sacramento",38.166234,-121.678233,35.5,22.3,143,3.86,7.2,0.07,7.58,0.85,NA,75.56,NA,NA,NA,NA,33.4,12:36:00,NA,NA,90,18,5,56.306,10.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195362798,0,0.071041017,0,0,0,0,0,0,0,0,0,0,0,0,0
"1343","ICF1368",2019-08-27,09:21:00,"20-05-RVV-02","Channel Surface","Lower Sacramento",38.108247,-121.713835,28.5,22.5,141,3.99,7.4,0.07,7.79,0.97,270,75.56,0.151992442,0.097647155,0.046441617,3.039146147,33.2,09:23:00,NA,2,NA,NA,5,59.318,8.288,0,0,0,0,0,0,0,0,0,0.016858168,0,0,0,0,0.101149008,0,0.067432672,0,0,0,0,0,0,0,0,0,0,0,0,0
"1344","ICF1367",2019-08-27,09:50:00,"20-05-RVV-02","Channel Deep","Lower Sacramento",38.107767,-121.714204,37.6,22.5,140,8.47,7.4,0.07,7.74,1.35,NA,75.56,NA,NA,NA,NA,33,09:55:00,NA,NA,80,18,5,58.205,9.642,0,0.017180625,0,0,0,0,0,0,0,0,0,0,0,0,0.292070626,0,0.0687225,0,0,0,0,0,0,0,0,0,0,0,0,0
"1345","ICF1371",2019-08-28,09:07:00,"20-05-CSS-01","Channel Surface","Cache Slough and Liberty Island",38.260242,-121.668767,14.6,22.5,161,5.25,8,0.08,7.44,0.8,110,75.57,0.05542864,0.004328371,0.11733447,3.842555751,16.5,09:17:00,NA,1,NA,NA,5,66.674,9.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734920599,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346","ICF1369",2019-08-28,08:09:00,"20-05-CSS-02","Channel Surface","Sacramento Deep Water Ship Channel",38.230552,-121.675245,44.3,22.1,148,3.34,7.5,0.07,7.53,0.69,160,75.57,0.123312755,0.05352927,0.05800706,3.390024,44,08:10:00,NA,1,NA,NA,5,58.601,9.896,0,0.017064607,0,0,0,0,0,0,0,0.034129214,0,0,0,0,0.068258428,0,0.255969104,0,0,0,0,0,0,0,0,0,0,0.034129214,0,0
"1347","ICF1370",2019-08-28,08:24:00,"20-05-CSS-02","Channel Deep","Cache Slough and Liberty Island",38.230793,-121.675815,40.8,22.1,148,3.66,7.4,0.07,7.42,0.68,NA,75.57,NA,NA,NA,NA,40.2,08:34:00,NA,NA,100,13,5,73.322,11.197,0,0.013638416,0,0,0,0,0,0,0,0,0,0,0,0,0.027276831,0,0.709197611,0,0,0,0,0,0,0,0,0,0,0,0,0
"1348","ICF1372",2019-08-28,10:19:00,"20-05-CSS-03","Channel Surface","Cache Slough and Liberty Island",38.269419,-121.702139,15.4,22.2,159,0.33,7.8,0.07,7.68,1.01,300,75.57,0.04861513,0,0.100880166,5.734593095,13.2,10:28:00,NA,1,NA,NA,5,54.559,9.496,0,0.018328774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091643871,0,0,0,0,0,0,0,0,0,0,0,0,0
"1349","ICF1374",2019-08-28,08:38:00,"20-05-SMM-01","Channel Surface","Suisun Marsh",38.184612,-121.985699,27.3,22.9,5463,40.19,7.4,2.95,6.63,2.33,25,75.57,0.163342765,0.022180547,0.051399414,6.906507547,30.3,08:46:00,NA,2,NA,NA,5,68.742,10.32,0,0.014547093,0,0,0,0,0,0,0,0,0,0,0,0,0.029094186,0,0,0.072735464,0,0,0,0,0,0,0,0,0,0,0,0
"1350","ICF1373",2019-08-28,09:07:00,"20-05-SMM-01","Channel Deep","Suisun Marsh",38.184127,-121.986189,29.1,22.9,5685,75.23,7.5,2.96,6.6,2.23,NA,75.57,NA,NA,NA,NA,30.3,09:11:00,NA,NA,70,20,5,63.213,4.794,0,0.126557247,0,0,0,0,0,0,0,0,0,0,0,0,0.253114495,0,0,107.5736603,0,0,0,0,0,0,0,0,0,0,0,0
"1351","ICF1376",2019-08-28,09:50:00,"20-05-SMM-02","Channel Surface","Suisun Marsh",38.143827,-122.059391,25.5,22.7,7436,24.22,7.6,4.1,7.15,1.7,27,75.57,0.183496823,0.025309282,0.077811145,4.785698574,25.4,10:02:00,NA,3,NA,NA,6,46.998,7.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148990043,0,0,0,0,0,0,0,0,0,0.148943154,0,0
"1352","ICF1375",2019-08-28,10:19:00,"20-05-SMM-02","Channel Deep","Suisun Marsh",38.146422,-122.059618,28.1,22.6,7584,38.31,7.6,4.19,6.99,1.76,NA,75.57,NA,NA,NA,NA,29.7,10:20:00,NA,NA,60,18,5,64.205,9.649,0,0.062300929,0,0.015575232,0,0,0,0,0,0,0.062300929,0,0,0,0.124601858,0,0,11.82160129,0.077876161,0,0.015575232,1.152567188,0,0,0,0,0,0.171327555,0.015575232,0
"1353","ICF1378",2019-08-28,11:31:00,"20-05-SMM-03","Channel Surface","Suisun Marsh",38.205367,-122.040672,21.1,21.9,6052,46.63,7.7,3.3,6.63,3.37,18,75.57,1.315328631,0.058917064,0.585965886,10.54710514,21.3,11:35:00,NA,2,NA,NA,5,45.621,NA,0,0.394558344,0,0,0,0,0,0,0,0,3.507185277,NA,0,0,0.241118988,0,0,6.795171474,0,0,0,0.679517147,0,0,0,0,0,0,0,0
"1354","ICF1377",2019-08-28,12:00:00,"20-05-SMM-03","Channel Deep","Suisun Marsh",38.205536,-122.039151,24,21.9,5816,85.52,7.7,3.16,3.02,0.98,NA,75.57,NA,NA,NA,NA,30.5,12:01:00,NA,NA,70,24,5,74.151,2.26,0,0.41806753,0,0,0,0.013486049,0,0,0,0,0.41806753,0,0,0,0.229262839,0,0,6.945315418,0,0,0,0.310179135,0,0,0,0,0,0.080916296,0,0
"1355","ICF1381",2019-08-29,11:16:00,"20-05-HBB-01","Shoal","Suisun Bay",38.04994,-121.969248,9.3,22.1,2800,12.55,7.7,1.45,7.91,0.85,53,75.5,NA,NA,NA,NA,10.8,11:19:00,NA,3,NA,NA,5,60.062,8.555,0,0.033298703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316337675,0,0,0,0,0,0,0,0,0,0.133194811,0,0
"1356","ICF1380",2019-08-29,12:00:00,"20-05-HBB-01","Channel Surface","Suisun Bay",38.049756,-121.979658,24.6,22.3,3068,11.33,7.7,1.6,7.99,0.74,58,75.5,0.20286046,0.023074328,0.067912638,3.142097574,24.5,11:59:00,NA,3,NA,NA,5,63.703,9.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109884591,0,0
"1357","ICF1379",2019-08-29,12:14:00,"20-05-HBB-01","Channel Deep","Suisun Bay",38.04994,-121.981154,28.6,21.7,6335,18.36,7.6,3.26,7.5,0.67,NA,75.5,NA,NA,NA,NA,30.3,12:13:00,NA,NA,65,20,5,62.316,9.132,0,0.048142116,0,0.048142116,0,0,0,0,0,0,0,0,0,0,0.048142116,0,0,3.321805971,0,0,0,1.091221285,0,0,0,0,0,0.304900065,0,0
"1358","ICF1384",2019-08-29,12:43:00,"20-05-SBM-01","Shoal","Suisun Bay",38.07423,-122.014513,6.2,22.3,5963,15.37,7.7,3.28,8.22,0.93,38,75.5,NA,NA,NA,NA,5.7,12:47:00,NA,3,NA,NA,5,59.234,8.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607759057,0,0
"1359","ICF1383",2019-08-29,12:57:00,"20-05-SBM-01","Channel Surface","Suisun Bay",38.072875,-122.011591,33,22.3,5238,15.37,7.7,2.81,8.08,0.94,52,75.5,0.201978443,0.020393321,0.06956288,2.734659162,31,13:05:00,NA,3,NA,NA,5,46.19,6.826,0,0.216494773,0,0.043298955,0,0.303092682,0,0,0,0,0,0,0,0,0.043298955,0,0,0.021649477,0,0,0,0,0,0,0,0,0,0.497937978,0,0
"1360","ICF1382",2019-08-29,13:12:00,"20-05-SBM-01","Channel Deep","Suisun Bay",38.073088,-122.011308,30.4,22.1,7442,25.18,7.7,4.12,7.98,1.19,NA,75.5,NA,NA,NA,NA,31.6,13:20:00,NA,NA,75,20,5,62.368,8.716,0,0.577217236,0,0.641352484,0,0,0,0,0,0,0,0,0,0,2.324902755,0.032067624,0,8.99496859,0.256540994,0,0,0.448946739,0,0,0,0,0,0.432912927,0,0
"1361","ICF1387",2019-09-03,11:31:00,"20-06-CSS-01","Shoal","Cache Slough and Liberty Island",38.244179,-121.684164,7.6,22.6,164,2.75,7.7,0.08,8.09,0.68,147,75.13,NA,NA,NA,NA,6.3,11:30:00,NA,1,NA,NA,5,58.733,10.229,0,0,0,0,0,0.01702629,0,0,0,0,0,0,0,0,0,0,0.01702629,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362","ICF1386",2019-09-03,12:00:00,"20-06-CSS-01","Channel Surface","Cache Slough and Liberty Island",38.241747,-121.681455,41.2,22.6,172,3.42,7.6,0.08,7.7,0.76,151,75.13,0.10688656,0.0418695,0.083581985,3.861360794,30.2,12:02:00,NA,1,NA,NA,5,57.873,9.127,0,0.017279315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501100128,0,0,0,0,0,0,0,0,0,0,0,0,0
"1363","ICF1385",2019-09-03,12:14:00,"20-06-CSS-01","Channel Deep","Cache Slough and Liberty Island",38.241361,-121.681636,63.4,22.6,173,4.48,7.5,0.08,7.59,0.88,NA,75.13,NA,NA,NA,NA,69.8,12:20:00,NA,NA,100,18,5,53.994,7.349,0,0,0,0,0,0,0,0,0,0.074081757,0,0,0,0,0.037040878,0,6.074704043,0,0,0,0,0,0,0,0,0,0,0,0,0
"1364","ICF1389",2019-09-03,08:52:00,"20-06-CSS-02","Channel Surface","Cache Slough and Liberty Island",38.259252,-121.741838,21.6,22.8,169,2.29,7.8,0.08,7.62,2.41,145,75.13,0.089664,0.007003352,0.13705371,4.085888335,25.4,08:51:00,NA,1,NA,NA,5,51.071,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09790243,0,0,0,0,0,0,0,0,0,0,0,0,0
"1365","ICF1388",2019-09-03,09:07:00,"20-06-CSS-02","Channel Deep","Cache Slough and Liberty Island",38.258534,-121.745959,26.3,22.8,169,3.5,7.6,0.08,7.51,2.38,NA,75.13,NA,NA,NA,NA,22.5,09:14:00,NA,NA,60,17,5,64.321,8.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1366","ICF1390",2019-09-03,10:48:00,"20-06-CSS-03","Channel Surface","Cache Slough and Liberty Island",38.247877,-121.710785,19,22.7,178,1.97,7.7,0.08,7.43,0.94,156,75.13,0.087086647,0.012356326,0.100880166,3.980820026,12.1,11:00:00,NA,1,NA,NA,5,56.321,9.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017755249,0,0.017755249,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367","ICF1392",2019-09-03,12:00:00,"20-06-GBB-01","Shoal","Suisun Marsh",38.106332,-122.052366,8,21.6,6485,58.48,7.8,3.56,8.06,0.86,22,75.13,0.232065071,0.025756339,0.079460209,3.2240085,10.2,12:02:00,NA,3,NA,NA,5,63.476,9.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015753911,0,0,0.141785202,0,0,0,0.189046936,0,0,0,0,0,0.299324315,0.031507823,0
"1368","ICF1391",2019-09-03,12:28:00,"20-06-GBB-01","Channel Surface","Suisun Marsh",38.101142,-122.057701,13,21.8,6599,57.9,7.8,3.62,7.97,0.9,23,75.13,NA,NA,NA,NA,11,12:27:00,NA,4,NA,NA,5,59.994,8.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033336768,0,0,0.016668384,0,0,0,0.033336768,0,0,0,0,0,0.350036061,0,0
"1369","ICF1393",2019-09-03,08:52:00,"20-06-SMM-01","Channel Surface","Suisun Marsh",38.10801,-121.889249,28.8,22.7,3784,17.93,7.5,1.99,7.24,1.4,36,75.13,0.205507559,0.010571555,0.05470363,5.730176547,16.8,09:02:00,NA,2,NA,NA,5,63.951,9.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015636924,0,0,0.015636924,0,0,0.015636924,0,0,0,0,0,0,0,0,0
"1370","ICF1396",2019-09-03,10:33:00,"20-06-SMM-02","Shoal","Suisun Marsh",38.173427,-122.055534,8.5,22.8,7516,35.59,7.5,4.15,6.79,1.71,28,75.13,NA,NA,NA,NA,10.2,10:40:00,NA,2,NA,NA,5,71.966,10.536,0,0.027790824,0,0,0,0,0,0,0,0,0.06947706,0,0,0,0,0,0,0.013895412,0,0,0,0.083372472,0,0,0,0,0,0.041686236,0,0
"1371","ICF1395",2019-09-03,10:48:00,"20-06-SMM-02","Channel Surface","Suisun Marsh",38.171816,-122.056058,32.5,22.7,7418,47.26,7.5,4.09,6.71,2.03,30,75.13,0.457632875,0.056222665,0.202580254,6.873421195,10.2,10:59:00,NA,1,NA,NA,5,60.527,9.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016521622,0,0,0,0.016521622,0,0,0,0,0,0,0,0
"1372","ICF1394",2019-09-03,11:16:00,"20-06-SMM-02","Channel Deep","Suisun Marsh",38.172482,-122.056195,25,22.8,7397,44.38,7.6,4.08,6.57,2.11,NA,75.13,NA,NA,NA,NA,27.8,11:26:00,NA,NA,70,20,5,61.086,9.155,0,0.261925381,0,0,0,0,0,0,0,0,0.163703363,0,0,0,0.622072779,0,0,29.6303087,0,0,0,1.113182868,0,0,0,0,0,0.065481345,0,0
"1373","ICF1398",2019-09-04,11:31:00,"20-06-SBM-01","Channel Surface","Suisun Bay",38.09278,-122.023492,26.4,21.9,8084,14.44,7.8,4.49,7.86,0.98,55,75.09,0.2205375,0.03022859,0.079460209,2.709188865,28.4,11:41:00,NA,3,NA,NA,5,63.782,9.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595776136,0,0,0,0,0,0,0,0,0,0.313566387,0,0
"1374","ICF1397",2019-09-04,12:00:00,"20-06-SBM-01","Channel Deep","Suisun Bay",38.093457,-122.022707,27.1,21.8,8773,20.36,7.7,4.89,7.69,0.93,NA,75.09,NA,NA,NA,NA,28,12:01:00,NA,NA,50,24,5,55.176,8.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217484287,0,0,41.24951972,0,0,0,0,1.522390007,0,0,0,0,1.014926672,0,0
"1375","ICF1401",2019-09-04,09:50:00,"20-06-SBW-01","Shoal","Suisun Bay",38.088301,-122.084423,7,20.7,9183,40.46,7.8,5.16,7.94,1.32,30,75.09,NA,NA,NA,NA,8,10:02:00,NA,3,NA,NA,5,71.428,10.958,0,0.014000112,0,0,0,0.014000112,0,0,0,0,0,0,0,0,0,0,0,0.784006272,0.196001568,0,0,0.56000448,0,0,0,0,0,0.518004144,0,0
"1376","ICF1400",2019-09-04,10:33:00,"20-06-SBW-01","Channel Surface","Suisun Bay",38.086474,-122.082714,31.5,21.9,8425,42.69,7.8,4.69,7.73,1.18,35,75.09,0.219651987,0.035598974,0.084406222,2.941720185,31.7,10:41:00,NA,2,NA,NA,5,67.946,9.007,0,0.058870707,0,0,0,0.103023738,0,0,0,0,0,0,0,0,0.058870707,0,0,2.708052534,0.058870707,0,0,0.132459091,0,0,0,0,0,0.27963586,0,0
"1377","ICF1399",2019-09-04,10:48:00,"20-06-SBW-01","Channel Deep","Suisun Bay",38.086622,-122.082852,30.3,21.9,12691,14.29,7.7,7.29,7.37,0.73,NA,75.09,NA,NA,NA,NA,30.2,11:00:00,NA,NA,70,20,5,68.31,8.946,0,0.043917692,0,0,0,0.146392308,0,0,0,0.043917692,0.029278462,0,0,0,0.014639231,0.117113846,0.014639231,25.39906543,0.439176924,0,0,0.087835385,0,0,0,0,0,0.146392308,0.043917692,0
"1378","ICF1404",2019-09-04,08:38:00,"20-06-SBW-02","Shoal","Suisun Bay",38.05698,-122.100169,10.2,21.6,13730,27.73,7.6,7.91,7.43,0.77,60,75.09,0.221423187,0.071504206,0.100880166,2.897432585,9.5,08:50:00,NA,2,NA,NA,5,70.937,8.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253745209,0.014096956,0,0,0.028193912,0,0,0,0,0,0.211454341,0.014096956,0
"1379","ICF1403",2019-09-04,09:07:00,"20-06-SBW-02","Channel Surface","Suisun Bay",38.058194,-122.102745,22.2,21.7,13106,20.5,7.7,7.56,7.44,0.63,60,75.09,NA,NA,NA,NA,21.5,09:14:00,NA,2,NA,NA,5,62.606,9.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1380","ICF1402",2019-09-04,09:36:00,"20-06-SBW-02","Channel Deep","Suisun Bay",38.057718,-122.102895,21.9,21.8,19064,26.63,7.6,11.36,7.13,0.69,NA,75.09,NA,NA,NA,NA,20.8,09:34:00,NA,NA,50,20,5,67.175,10.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17863762,0.014886468,0,0.014886468,0,0,0,0,0,0,0.580572266,0,0
"1381","ICF1406",2019-09-05,12:00:00,"20-06-LSC-01","Channel Surface","Sacramento Deep Water Ship Channel",38.245621,-121.670041,38.6,22.3,157,2.13,7.6,0.07,7.76,0.56,187,75.04,0.122446646,0.081409449,0.05470363,3.903394342,38.3,12:04:00,NA,1,NA,NA,5,59.814,10.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534988072,0,0,0,0,0,0,0,0,0,0,0,0,0
"1382","ICF1405",2019-09-05,12:14:00,"20-06-LSC-01","Channel Deep","Sacramento Deep Water Ship Channel",38.247149,-121.66968,38.2,22.1,154,2.53,7.5,0.07,7.62,0.71,NA,75.04,NA,NA,NA,NA,38.5,12:23:00,NA,NA,100,16,5,52.802,10.695,0,0,0,0,0,0,0,0,0,0,0.018938712,0,0,0,0,0,0.037877425,0,0,0,0,0,0,0,0,0,0,0,0,0
"1383","ICF1408",2019-09-05,11:31:00,"20-06-LSR-01","Channel Surface","Lower Sacramento",38.077196,-121.765692,30,22.2,139,6.89,7.6,0.06,7.81,0.89,87,75.04,0.212574179,0.066107038,0.056355443,3.616868185,34.2,11:36:00,NA,2,NA,NA,5,48.808,7.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061465792,0,0.286840361,0,0,0,0,0,0,0,0,0,0,0,0,0
"1384","ICF1407",2019-09-05,11:45:00,"20-06-LSR-01","Channel Deep","Lower Sacramento",38.077345,-121.766122,29.6,22.1,136,7.58,7.8,0.06,7.73,0.92,NA,75.04,NA,NA,NA,NA,33.6,11:51:00,NA,NA,70,20,5,62.083,6.87,0,0,0,0,0,0,0,0,0,0,0.016107391,0,0,0,0.338255215,0,0.12885913,0,0,0,0,0,0,0,0,0,0,0,0,0
"1385","ICF1410",2019-09-05,08:24:00,"20-06-RVV-01","Channel Surface","Lower Sacramento",38.160094,-121.681159,25.9,21.9,124,2.68,7.9,0.06,7.81,0.47,184,75.04,0.143281875,0.100356955,0.050573213,2.486573606,24.6,08:32:00,NA,2,NA,NA,5,57.625,8.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034707357,0.208244144,0,0,0,0.017353679,0,0,0,0,0,0,0,0
"1386","ICF1409",2019-09-05,08:38:00,"20-06-RVV-01","Channel Deep","Lower Sacramento",38.160244,-121.681111,25.5,21.9,124,3.02,7.7,0.06,7.68,0.57,NA,75.04,NA,NA,NA,NA,23.7,08:49:00,NA,NA,50,23,5,53.952,8.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074139701,0,0.092674627,0,0,0,0,0,0,0,0,0,0,0,0,0
"1387","ICF1413",2019-09-05,10:04:00,"20-06-RVV-02","Shoal","Lower Sacramento",38.100784,-121.707041,10.9,22.5,148,3.16,7.9,0.07,7.63,0.68,143,75.04,NA,NA,NA,NA,12.9,10:04:00,NA,2,NA,NA,4,24.494,5.178,0,0.653234532,0,0,0,0,0,0,0,2.612938126,0,0,0,0,10.45175251,0,196.623594,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388","ICF1412",2019-09-05,10:33:00,"20-06-RVV-02","Channel Surface","Lower Sacramento",38.104708,-121.709189,20.7,22.4,134,4.27,7.8,0.06,7.74,0.61,135,75.04,0.212574179,0.052631695,0.05470363,2.378017242,21.2,10:33:00,NA,2,NA,NA,5,39.273,5.464,0,0.025462787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.895806426,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389","ICF1411",2019-09-05,10:48:00,"20-06-RVV-02","Channel Deep","Lower Sacramento",38.104753,-121.708773,29.9,22.4,134,4.38,7.7,0.06,7.63,0.81,NA,75.04,NA,NA,NA,NA,51.8,10:48:00,NA,NA,60,23,5,50.554,7.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158246001,0,1.404433262,0,0,0,0,0,0,0,0,0,0,0,0,0
"1390","ICF1415",2019-09-05,10:04:00,"20-06-USC-01","Channel Surface","Sacramento Deep Water Ship Channel",38.481752,-121.584367,35.8,24.3,838,28.08,8.3,0.41,7.26,3.42,33,75.04,0.01302774,0.007895235,0.132126551,4.122383214,38.2,10:14:00,NA,1,NA,NA,5,51.641,8.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019364414,0,0,0,0,0,0,0,0,0,0,0,0,0
"1391","ICF1414",2019-09-05,10:33:00,"20-06-USC-01","Channel Deep","Sacramento Deep Water Ship Channel",38.482153,-121.584244,39.2,24.3,832,31.16,8.3,0.41,7.14,3.47,NA,75.04,NA,NA,NA,NA,40.5,10:34:00,NA,NA,100,17,5,51.889,10.473,0,0.096359351,0,0,0,0,0,0,0,0,0,0,0,0,0.192718702,0,0,20.25473558,0,0,0,0,0,0,0,0,0,0.057815611,0,0
"1392","ICF1417",2019-09-05,08:52:00,"20-06-USC-02","Channel Surface","Sacramento Deep Water Ship Channel",38.563158,-121.550691,38.9,25.5,988,1.32,8.5,0.49,7.44,3.32,245,75.04,0.014715386,0.000763293,0.13541152,5.153652185,39.2,08:54:00,NA,2,NA,NA,5,53.082,9.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113033514,0,0,0,0,0,0,0,0,0,0,0,0,0
"1393","ICF1416",2019-09-05,09:07:00,"20-06-USC-02","Channel Deep","Sacramento Deep Water Ship Channel",38.563512,-121.550442,40.2,25.4,1006,2.42,8.4,0.49,5.63,3.26,NA,75.04,NA,NA,NA,NA,41.5,09:11:00,NA,NA,100,19,5,50.132,10.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079789356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
