Project,Year,Survey,Month,Date,Station,Time,TowDuration,Region,TideCode,DepthBottom,CondSurf,PPTSurf,CondBott,PPTBott,TempSurf,TempBottom,Secchi,Turbidity,Microcystis,TotalMeter,MeterEstimate,Volume,ACARTELA,ACARTIA,DIAPTOM,EURYTEM,OTHCALAD,PDIAPFOR,PDIAPMAR,SINOCAL,TORTANUS,ALLCALADULTS,ACANTHO,LIMNOSPP,LIMNOSINE,LIMNOTET,OITHDAV,OITHSIM,OITHSPP,OTHCYCAD,ALLCYCADULTS,HARPACT,EURYJUV,OTHCALJUV,PDIAPJUV,SINOCALJUV,ASINEJUV,ACARJUV,DIAPTJUV,TORTJUV,ALLCALJUV,LIMNOJUV,OITHJUV,OTHCYCJUV,ALLCYCJUV,EURYNAUP,OTHCOPNAUP,PDIAPNAUP,SINONAUP,ALLCOPNAUP,BOSMINA,DAPHNIA,DIAPHAN,OTHCLADO,ALLCLADOCERA,ASPLANCH,KERATELA,OTHROT,POLYARTH,SYNCH,TRICHO,ALLROTIFERS,BARNNAUP,CRABZOEA,OSTRACOD,CUMAC
STN,2014,6,8,8/11/2014,719,10:25,10,Sac. Deep Water Channel,2,10.7,417,0.19,362,0.16,23.3,22.9,43,27.7,2,10981,N,3.3,0,0,35,0,0,5043.2,0,1529.4,0,6607.6,0,0,55,0,0,0,0,5,60,5,0,0,11001,2089.2,5,0,5,0,13100.2,0,0,10,10,0,5,279.9,5,289.9,0,0,2004.3,0,2004.3,0,0,95,0,0,0,95,0,0,0,0
STN,2014,6,8,8/11/2014,721,9:02,5,Cache Slough,2,3.4,179,0.08,179,0.08,21.4,21.2,78,10.6,2,5926,N,1.8,0,0,0,0,0,133.4,0,44.5,0,177.8,0,0,0,0,0,0,0,0,0,0,0,0,11629.8,80,0,0,0,0,11709.8,0,0,35.6,35.6,0,8.9,1573.8,8.9,1591.5,17.8,0,115.6,17.8,151.2,0,0,7833.2,0,0,0,7833.2,0,0,0,0
STN,2014,6,8,8/11/2014,723,9:35,10,Sac. Deep Water Channel,2,11.3,175,0.07,175,0.07,22.1,22,89,8.4,2,12143,N,3.7,0,0,0,0,0,1645.2,0,13.6,0,1658.8,0,0,0,0,0,0,0,18.1,18.1,4.5,0,0,7340.3,18.1,0,0,0,0,7358.4,0,0,18.1,18.1,0,9,198.9,0,207.9,13.6,0,63.3,72.3,149.2,0,0,2363.9,0,0,0,2363.9,0,0,18.1,4.5
STN,2014,6,8,8/11/2014,795,12:47,10,Sac. Deep Water Channel,2,11,1174,0.56,1436,0.7,25.8,25,63,16.2,1,9954,N,3,0,0,430.1,0,0,237.1,0,501.8,0,1168.9,0,0,5.5,0,0,0,0,11,16.5,0,0,5.5,1422.6,3269.7,0,0,898.8,0,5596.6,0,0,16.5,16.5,0,0,88.2,5.5,93.7,71.7,33.1,12692.9,16.5,12814.2,0,0,11,0,0,0,11,0,0,0,0
STN,2014,6,8,8/11/2014,796,12:02,10,Sac. Deep Water Channel,2,10.4,1011,0.48,987,0.47,24.4,24.1,47,23.6,1,11841,N,3.6,0,0,723.1,0,0,1974.6,0,1112.4,0,3810.1,0,0,18.5,0,0,0,0,0,18.5,4.6,0,0,2475.2,3388.3,0,0,356.9,0,6220.4,0,0,0,0,0,13.9,41.7,9.3,64.9,0,0,5172.9,0,5172.9,0,0,0,0,0,0,0,0,0,4.6,0
STN,2014,6,8,8/11/2014,797,11:15,10,Sac. Deep Water Channel,2,10.7,723,0.34,710,0.33,23.7,23.1,42,39.4,2,11325,N,3.4,0,0,41.9,0,0,3590.6,0,523.4,0,4155.9,0,0,31.4,0,0,0,0,10.5,41.9,0,0,0,4736.8,1470.8,0,0,15.7,0,6223.3,10.5,0,0,10.5,0,10.5,198.9,5.2,214.6,0,0,1910.4,5.2,1915.7,0,0,0,0,0,0,0,0,0,0,0
STN,2014,6,8,8/11/2014,809,7:08,10,Lower San Joaquin,2,9.8,2664,1.35,3052,1.57,22.3,21.6,78,9.8,2,10691,N,3.2,111.7,0,0,0,0,1161.3,0,0,0,1272.9,0,0,0,16.7,0,0,0,0,16.7,16.7,0,0,524.8,0,212.2,0,0,0,737,0,0,5.6,5.6,0,0,78.2,0,78.2,5.6,0,55.8,122.8,184.2,0,0,0,0,0,0,0,0,0,11.2,0
STN,2014,6,8,8/11/2014,902,8:30,10,Old River,2,7.6,662,0.3,704,0.33,23,22.4,258,2.4,3,10445,N,3.2,0,0,0,0,0,2052.5,0,0,0,2052.5,0,0,0,0,0,0,0,44.1,44.1,5.5,0,0,1964.2,0,11,0,0,0,1975.2,0,0,49.7,49.7,0,0,336.6,0,336.6,27.6,11,711.7,12171.4,12921.8,0,0,5.5,0,0,0,5.5,0,0,160,0
STN,2014,6,8,8/11/2014,910,14:44,10,South Delta,4,9.8,669,0.31,427,0.19,26.4,26,146,3.7,3,10189,N,3.1,19.4,0,0,0,0,6166.7,0,0,0,6186.1,0,0,77.6,0,0,0,0,0,77.6,0,0,0,48480.3,77.6,38.8,0,0,0,48596.6,0,0,77.6,77.6,0,290.9,6748.5,38.8,7078.1,174.5,193.9,3568.1,6283,10219.6,0,0,0,0,0,0,0,0,0,0,0
STN,2014,6,8,8/11/2014,912,13:41,10,South Delta,3,10.4,1315,0.64,1167,0.56,27.1,27.1,137,4.1,3,10000,N,3,0,0,0,0,0,4742.1,0,118.6,0,4860.6,0,0,189.7,0,0,0,0,0,189.7,0,118.6,0,20770.3,355.7,0,0,0,0,21244.5,0,0,142.3,142.3,0,711.3,7350.2,355.7,8417.2,3438,213.4,11215,10480,25346.4,0,0,0,0,0,0,0,0,0,71.1,0
STN,2014,6,8,8/11/2014,914,12:19,10,South Delta,2,8.5,461,0.21,349,0.15,25.9,27,198,4.1,3,11037,N,3.4,17.9,0,0,0,0,7894.9,0,0,0,7912.8,0,0,35.8,0,0,0,0,53.7,89.5,0,0,0,23541.4,107.4,35.8,0,0,0,23684.6,0,0,53.7,53.7,0,35.8,4565.1,0,4600.9,465.5,161.1,1843.9,8109.7,10580.2,0,0,17.9,0,0,0,17.9,0,0,53.7,0
STN,2014,6,8,8/11/2014,915,9:27,10,South Delta,2,8.5,630,0.29,808,0.38,24.1,24,132,5.2,3,8303,N,2.5,0,0,0,0,0,3900.7,0,0,0,3900.7,0,0,20.8,6.9,0,0,0,34.7,62.5,6.9,13.9,0,10536.1,6.9,20.8,0,0,0,10577.8,0,0,76.3,76.3,0,27.8,3449.6,0,3477.3,76.3,55.5,506.7,3859.1,4497.6,0,0,34.7,0,0,0,34.7,0,0,62.5,0
STN,2014,6,8,8/11/2014,918,10:49,10,South Delta,2,6.7,624,0.29,656,0.3,25.3,25.3,109,13.8,3,9631,N,2.9,12,0,0,6,0,2064.4,0,0,0,2082.3,0,0,18,0,0,0,0,23.9,41.9,0,6,0,7575.4,0,12,0,0,0,7593.4,0,0,143.6,143.6,0,12,1472,0,1484,161.6,119.7,454.8,2172.1,2908.1,0,0,35.9,0,0,0,35.9,0,0,59.8,0
STN,2014,6,8,8/12/2014,706,13:38,10,Lower Sacramento River,3,8.2,411,0.18,284,0.12,23.3,23.2,67,15.2,2,8400,N,2.6,287.5,0,0,0,0,1163,0,6.5,0,1457.1,0,0,0,6.5,0,0,0,6.5,13.1,6.5,0,0,8624.8,0,65.3,0,0,0,8690.1,0,0,26.1,26.1,0,19.6,1052,0,1071.6,0,0,71.9,65.3,137.2,0,0,1332.9,0,0,0,1332.9,0,0,19.6,13.1
STN,2014,6,8,8/12/2014,707,12:39,10,Lower Sacramento River,2,8.8,201,0.09,205,0.09,23.2,23.6,95,13.1,2,9079,N,2.8,78.6,0,6,0,0,2013.1,0,0,0,2097.7,0,0,0,6,0,0,0,0,6,54.4,0,0,11733.9,12.1,6,0,0,0,11752,0,0,12.1,12.1,0,6,1015.6,0,1021.7,18.1,0,78.6,66.5,163.2,0,0,181.4,0,0,0,181.4,0,0,30.2,0
STN,2014,6,8,8/12/2014,711,11:49,10,Sacramento River,2,3,180,0.08,116,0.05,23.6,23.6,140,10.2,2,9459,N,2.9,0,0,0,0,0,286.3,0,0,0,286.3,6.1,0,0,0,0,0,0,18.3,24.4,0,0,0,335.1,0,0,0,0,0,335.1,0,0,109.7,109.7,0,24.4,249.8,0,274.2,6.1,0,54.8,115.8,176.7,0,0,18.3,0,0,0,18.3,0,0,36.6,0
STN,2014,6,8,8/12/2014,812,10:09,10,Lower San Joaquin,2,7.6,635,0.29,350,0.15,23.2,23,96,9.9,2,10397,N,3.2,40.2,0,0,0,0,2594.9,0,5.7,0,2640.8,0,0,5.7,11.5,0,0,0,11.5,28.7,0,11.5,0,8990.2,5.7,103.3,0,0,0,9110.7,0,0,23,23,0,34.4,1337.6,0,1372.1,109.1,0,1917.4,947.2,2973.8,0,0,0,0,0,0,0,0,0,23,0
STN,2014,6,8,8/12/2014,815,8:54,10,Lower San Joaquin,2,10.1,355,0.16,390,0.17,23.2,22.5,130,6.3,2,10320,N,3.1,5.8,0,0,0,0,3192.6,0,0,0,3198.4,0,0,0,0,0,0,0,5.8,5.8,5.8,0,0,11925.9,0,17.4,0,5.8,0,11949.1,0,0,46.3,46.3,0,11.6,1486.4,0,1498,208.2,5.8,2706.8,913.8,3834.6,0,0,0,0,0,0,0,0,0,23.1,0
STN,2014,6,8,8/12/2014,906,7:50,10,San Joaquin River,2,11.3,354,0.16,339,0.15,23.2,22.6,170,5.1,2,10155,N,3.1,0,0,0,0,0,4058.8,0,13.8,0,4072.6,0,0,0,0,0,0,0,6.9,6.9,0,0,0,13223.9,0,13.8,0,0,0,13237.7,0,0,41.3,41.3,0,13.8,1764.1,6.9,1784.8,172.3,27.6,3769.4,2997.6,6966.8,0,0,0,0,0,0,0,0,0,41.3,0
STN,2014,6,8,8/12/2014,919,6:44,10,Mokelumne River,2,7.6,185,0.08,106,0.04,22.6,22.1,230,2.7,1,11012,N,3.3,0,0,0,0,0,2815.5,0,0,0,2815.5,0,0,0,0,0,0,0,62.8,62.8,0,0,0,22921.9,0,0,0,31.4,0,22953.3,0,0,157,157,0,10.5,7651.1,0,7661.6,418.7,62.8,5264.7,4113.4,9859.6,0,0,41.9,0,0,0,41.9,0,0,10.5,0
STN,2014,6,8,8/13/2014,501,10:49,10,Suisun Bay,2,11,19245,11.41,20138,11.99,20.7,20.2,28,48.4,1,10445,N,3.2,22.1,0,0,0,0,15.8,15.8,0,9.5,63.1,0,0,0,72.5,192.3,0,0,0,264.8,15.8,0,0,47.3,0,53.6,0,0,31.5,132.4,0,3.2,0,3.2,0,34.7,0,0,34.7,0,0,0,0,0,0,0,0,0,0,0,0,113.5,0,0,3.2
STN,2014,6,8,8/13/2014,508,12:36,10,Suisun Bay,2,13.7,9242,5.16,9982,5.6,21.6,21.7,31,29.7,2,10445,N,3.2,389.4,0,0,0,0,47.9,0,0,0,437.3,0,0,0,18,0,0,0,0,18,0,0,0,18,0,1258,0,0,24,1299.9,0,0,0,0,0,18,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,107.8,0,6,0
STN,2014,6,8,8/13/2014,513,8:31,10,Suisun Bay,2,10.7,12707,7.27,13300,7.64,20.5,20.2,41,27.7,1,6813,N,2.1,551,0,0,0,0,21.8,7.3,0,0,580,0,0,0,65.3,58,0,0,0,123.3,0,0,0,43.5,0,1254.3,0,0,65.3,1363.1,0,0,7.3,7.3,0,43.5,0,0,43.5,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0
STN,2014,6,8,8/13/2014,519,9:53,10,Suisun Bay (Honker),2,1.8,16627,9.74,17590,10.35,20.2,20,29,65.7,2,9860,N,3,130.3,0,0,0,0,40.1,3.3,0,13.4,187,0,0,0,10,33.4,0,0,0,43.4,3.3,3.3,0,40.1,0,237.1,0,0,53.4,334,0,0,0,0,0,20,6.7,0,26.7,0,0,0,3.3,3.3,0,0,0,0,0,0,0,263.8,0,0,0
STN,2014,6,8,8/13/2014,520,13:32,10,Suisun Bay,2,12.2,4707,2.49,4798,2.55,22.2,22.3,62,17.4,2,6792,N,2.1,517.6,0,0,0,0,347.9,0,0,0,865.5,0,0,0,42.4,0,0,0,8.5,50.9,0,0,0,203.6,0,1374.6,0,0,0,1578.2,0,0,8.5,8.5,0,33.9,42.4,0,76.4,0,0,0,144.2,144.2,0,0,0,0,0,0,0,25.5,0,0,8.5
STN,2014,6,8,8/13/2014,801,7:37,10,Lower San Joaquin,2,6.4,11043,6.25,11275,6.39,20.4,20,51,16.8,2,6921,N,2.1,1084.9,0,0,0,0,57.1,0,0,0,1142,0,0,0,42.8,21.4,0,0,0,64.2,7.1,0,0,35.7,0,2076.9,0,0,35.7,2148.3,0,0,0,0,0,14.3,0,0,14.3,0,0,0,14.3,14.3,0,0,0,0,0,0,0,192.7,0,0,0
STN,2014,6,8,8/13/2014,804,6:37,10,Lower San Joaquin,2,10.7,6124,3.31,7610,4.18,21,20.7,60,14.9,2,7801,N,2.4,304.8,0,0,0,0,160.4,0,0,8,473.2,0,0,0,96.2,0,0,0,0,96.2,8,0,0,80.2,0,858.2,0,0,16,954.5,8,0,0,8,0,32.1,8,0,40.1,0,0,0,32.1,32.1,0,0,0,0,0,0,0,72.2,0,8,0
STN,2014,6,8,8/14/2014,411,12:24,10,Suisun Bay,4,3,20684,12.35,21579,12.93,21.4,21.4,31,39.5,1,12651,N,3.8,15.6,0,0,0,7.8,3.9,3.9,0,0,31.2,0,0,0,15.6,437.3,0,0,0,452.9,7.8,0,0,19.5,0,117.1,0,0,179.6,316.3,0,7.8,0,7.8,0,93.7,0,0,93.7,0,0,0,0,0,0,0,0,0,0,0,0,2229.5,0,0,0
STN,2014,6,8,8/14/2014,418,11:32,10,Suisun Bay (Mothball),4,9.4,21789,13.07,23836,14.42,20.7,21,30,39,1,13919,N,4.2,22.5,0,0,0,13.5,9,45,0,49.4,139.4,0,0,0,0,278.7,0,0,0,278.7,9,0,0,18,0,98.9,0,0,157.3,274.2,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1276.6,0,0,0
STN,2014,6,8,8/14/2014,606,9:28,10,Suisun Bay (Mont. Sl.),4,7,19161,11.36,19094,11.32,21.3,21.1,44,60.6,1,11413,N,3.5,438.6,0,0,0,0,5.5,16.4,0,16.4,477,0,0,0,581.1,1080,0,0,0,1661.1,5.5,0,0,21.9,0,531.8,0,0,427.6,981.3,16.4,32.9,5.5,54.8,0,318,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,148,0,11,21.9
STN,2014,6,8,8/14/2014,609,8:12,10,Suisun Bay (Mont. Sl.),2,7.6,17131,10.06,17122,10.05,21.3,20.7,47,31.6,1,11375,N,3.5,676.6,0,0,0,0,11,0,0,33,720.6,0,0,0,550.1,49.5,0,0,0,599.6,27.5,11,0,27.5,0,605.1,0,0,27.5,671.1,0,0,0,0,0,93.5,0,0,93.5,0,0,0,0,0,0,0,0,0,0,0,0,687.6,49.5,38.5,0
STN,2014,6,8,8/14/2014,610,7:12,10,Suisun Bay (Mont. Sl.),4,6.7,15817,9.22,13559,7.8,20.9,20.9,50,31.9,1,10437,N,3.2,461.6,0,0,0,0,18,0,0,36,515.6,0,0,0,521.6,30,0,0,0,551.5,0,0,0,36,0,671.4,0,0,30,737.4,6,0,0,6,0,101.9,0,0,101.9,0,0,0,0,0,0,0,0,0,0,0,0,701.4,42,77.9,6
STN,2014,6,8,8/15/2014,323,7:35,10,San Pablo Bay,2,3.7,42584,27.35,43370,27.92,19.6,19.3,91,12.6,1,11834,N,3.6,0,200.4,0,0,33.4,0,0,0,0,233.8,0,0,0,0,1071.9,0,0,0,1071.9,33.4,0,6.7,323.9,0,3.3,945,0,16.7,1295.6,0,23.4,0,23.4,0,156.9,0,0,156.9,0,0,0,30.1,30.1,0,0,0,0,0,0,0,624.4,0,0,0
STN,2014,6,8,8/15/2014,340,8:44,10,Napa River,2,4.9,35124,22.08,35196,22.12,20,20,43,30.9,1,12324,N,3.7,0,241.6,0,0,52.1,4.7,118.4,0,18.9,435.8,0,0,0,0,1719.5,0,0,0,1719.5,431.1,0,66.3,952.1,0,0,208.4,0,52.1,1279,0,23.7,0,23.7,0,265.3,0,0,265.3,0,0,0,4.7,4.7,0,0,0,0,0,0,0,871.6,4.7,0,0
STN,2014,6,8,8/15/2014,405,9:57,10,Suisun Bay (Carquinez St.),2,4.3,32077,19.98,32462,20.24,20.5,20.4,30,34.1,1,13713,N,4.2,0,0,0,0,0,9.1,273.8,0,86.7,369.6,0,0,0,0,228.1,0,0,0,228.1,27.4,0,0,86.7,0,4.6,4.6,0,36.5,132.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,9.1,50.2,0,0,4.6
FMWT,2014,3,9,9/8/2014,405,8:15,10,Carquinez Strait,2,7.6,28122,17.28,30261,18.73,19.5,19.4,31,57.1,1,26823,N,8.1,18.1,0,0,0,0,5.4,568.7,0,281.7,873.8,0,0,0,1.8,381,0,0,9,391.8,36.1,0,0,202.2,0,34.3,0,0,144.4,381,0,0,12.6,12.6,0,10.8,0,0,10.8,0,0,0,0,0,0,0,5.4,0,0,0,5.4,130,0,3.6,0
FMWT,2014,3,9,9/8/2014,411,10:56,10,Suisun Bay,3,13.4,20780,12.41,21333,12.77,19.9,19.5,26,29.6,2,14808,N,4.5,246.8,0,0,0,4.4,8.9,304.7,0,53.4,618.2,0,0,0,4.4,220.2,0,0,8.9,233.5,4.4,4.4,6.7,71.2,0,393.6,0,0,86.7,562.6,0,0,4.4,4.4,0,33.4,2.2,0,35.6,0,0,0,0,0,0,0,0,0,0,0,0,129,0,2.2,0
FMWT,2014,3,9,9/8/2014,501,12:30,10,Suisun Bay,4,11.3,17810,10.49,20418,12.17,20.1,19.8,68,19.4,2,17988,N,5.5,338.3,0,0,0,0,5.9,23.4,0,20.5,388.1,0,0,0,1.5,126,0,0,2.9,130.3,5.9,0,0,23.4,0,386.6,0,0,42.5,452.6,0,0,1.5,1.5,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,112.8,0,5.9,0
FMWT,2014,3,9,9/8/2014,504,13:58,10,Suisun Bay,4,12.5,16290,9.52,18630,11.02,20.4,20.2,54,19.2,2,16912,N,5.1,197.3,0,0,0,0,18.2,18.2,0,33.8,267.4,0,0,0,7.8,5.2,0,0,0,13,5.2,2.6,0,13,0,218.1,0,0,10.4,244,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,2.6
FMWT,2014,3,9,9/9/2014,416,10:48,10,Suisun Bay,2,8.5,22644,13.63,23155,13.97,19.4,19.2,33,41.9,1,22054,N,6.7,138.9,0,0,0,0,20.9,165.7,0,132.9,458.4,0,0,0,0,92.6,0,0,4.5,97.1,10.5,0,0,112,0,132.9,0,0,98.6,343.4,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,88.1,0,0,0
FMWT,2014,3,9,9/9/2014,418,11:44,10,Suisun Bay,4,10.1,20615,12.3,23155,13.97,19.7,19.5,44,46,1,19866,N,6,253.6,0,0,0,0,16.6,121,0,155.8,547,0,0,1.7,6.6,180.7,0,0,9.9,198.9,6.6,0,0,132.6,0,220.5,0,0,58,411.1,1.7,0,6.6,8.3,0,18.2,1.7,0,19.9,0,0,0,0,0,0,0,0,0,0,0,0,51.4,0,0,0
FMWT,2014,3,9,9/10/2014,508,13:10,10,Confluence,4,17.4,8404,4.65,10646,6.01,21.5,21.1,49,17,3,18656,N,5.7,1123.8,0,0,0,0,656.1,0,0,0,1779.9,0,0,0,8.8,0,0,0,0,8.8,2.9,0,0,88.3,0,476.6,0,0,2.9,567.8,0,0,0,0,0,2.9,0,0,2.9,0,0,0,2.9,2.9,0,0,0,0,0,0,0,14.7,0,5.9,0
FMWT,2014,3,9,9/10/2014,519,12:08,10,Honker Bay,3,2.4,14698,8.52,15075,8.75,21.9,21.4,60,14.4,2,29804,N,9.1,315.6,0,0,0,0,29.2,1.3,0,9.3,355.3,0,0,0,0,25.2,0,0,2.7,27.8,1.3,1.3,0,18.6,0,275.8,0,0,19.9,315.6,0,0,1.3,1.3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,1.3,0
FMWT,2014,3,9,9/10/2014,602,9:30,10,Grizzly Bay,2,1.5,20089,11.96,20350,12.13,19.7,19.6,30,38.1,2,26140,N,7.9,46.9,0,0,0,0,4.5,4.5,0,145.1,201.1,0,0,0,1.5,353.8,0,0,0,355.3,0,0,0,59,0,154.2,0,0,1012.9,1226,0,4.5,0,4.5,0,193.5,1.5,0,195,1.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,1.5,0
FMWT,2014,3,9,9/11/2014,513,8:23,10,Confluence,2,14.3,11904,6.78,13994,8.08,20.1,19.9,65,13,2,15602,N,4.7,1109.4,0,0,0,0,91.2,2.5,0,5.1,1208.2,0,0,0,2.5,22.8,0,0,0,25.3,0,0,0,15.2,0,1099.2,0,0,15.2,1129.6,0,0,0,0,0,10.1,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,55.7,0,0,0
FMWT,2014,3,9,9/11/2014,608,9:24,10,Montezuma Slough,2,7.6,8091,4.47,8517,4.72,20.2,20.1,51,16.4,2,17774,N,5.4,284.1,0,0,0,0,279.1,0,2.5,0,565.7,0,0,0,2.5,2.5,0,0,0,4.9,12.4,0,0,135.9,0,79.1,0,0,0,214.9,0,0,2.5,2.5,0,4.9,0,0,4.9,0,0,2.5,0,2.5,0,0,0,0,0,0,0,29.6,2.5,29.6,0
FMWT,2014,3,9,9/11/2014,704,10:55,10,Lower Sacramento River,2,10.4,3155,1.62,5277,2.82,21.5,20.8,51,14.1,2,18508,N,5.6,2028.4,0,0,0,0,516,0,17.8,0,2562.2,0,0,0,106.8,8.9,0,0,0,115.7,17.8,0,0,1645.8,0,177.9,0,0,0,1823.8,8.9,8.9,0,17.8,0,8.9,26.7,0,35.6,0,0,17.8,0,17.8,0,0,0,0,0,0,0,0,0,80.1,0
FMWT,2014,3,9,9/11/2014,706,12:00,10,Lower Sacramento River,2,9.8,979,0.46,1031,0.49,22.2,23.4,49,19.2,2,15587,N,4.7,824,0,0,0,0,2239.5,0,16.9,0,3080.4,0,0,0,0,0,0,0,8.5,8.5,0,0,0,7293.1,4.2,12.7,0,0,0,7310,0,0,12.7,12.7,0,0,42.3,0,42.3,8.5,0,38,29.6,76.1,0,0,1212.7,0,0,0,1212.7,0,0,12.7,0
FMWT,2014,3,9,9/11/2014,716,15:11,10,Cache Slough,4,10.7,218,0.09,249,0.11,22.5,22.4,68,9.1,2,21767,N,6.6,0,0,0,0,0,1215.4,0,37.8,0,1253.2,0,0,0,2.5,0,0,0,5,7.6,0,0,2.5,10708.7,116,0,0,5,0,10832.3,0,0,27.7,27.7,0,0,592.5,0,592.5,32.8,0,209.3,128.6,370.7,0,0,143.7,0,0,0,143.7,0,0,12.6,0
FMWT,2014,3,9,9/11/2014,721,14:50,10,Cache Slough,3,3,211,0.09,188,0.08,23.9,22.6,60,10.8,2,18598,N,5.6,5.9,0,0,0,0,35.4,0,103.3,0,144.6,0,0,0,0,0,0,0,3,3,0,0,0,4338.2,548.9,0,0,0,0,4887.1,0,0,17.7,17.7,0,0,870.6,3,873.5,32.5,0,200.7,162.3,395.5,0,0,41.3,0,0,0,41.3,0,0,5.9,0
FMWT,2014,3,9,9/11/2014,802,8:02,10,Confluence,1,7,9621,5.39,11092,6.28,20.1,20,77,12.8,2,20402,N,6.2,548.2,0,0,0,0,166.6,0,0,3.9,718.6,0,0,0,5.8,0,0,0,0,5.8,0,0,0,79.4,0,949.1,0,0,3.9,1032.4,0,0,0,0,0,9.7,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,36.8,1.9,5.8,0
FMWT,2014,3,9,9/15/2014,804,8:31,10,Confluence,4,12.5,3706,1.93,1940,0.96,21.3,20.7,83,8.8,2,30116,N,9.1,413.3,0,0,0,0,2857.5,0,0,0,3270.8,0,0,0,69.1,1.6,0,0,6.4,77.2,9.6,1.6,0,1151.4,0,188.1,0,0,0,1341.1,3.2,0,1.6,4.8,0,56.3,12.9,0,69.1,3.2,0,8,32.2,43.4,0,0,1.6,0,0,0,1.6,3.2,1.6,20.9,1.6
FMWT,2014,3,9,9/15/2014,809,10:37,10,Lower San Joaquin,4,12.8,1512,0.74,1678,0.83,21.8,21.6,85,8.6,2,32774,N,10,140.7,0,0,1.7,0,2029.7,0,0,0,2172,5,0,1.7,5,0,0,0,3.3,15.1,3.3,1.7,0,2826.8,0,53.6,0,0,0,2882.1,1.7,0,3.3,5,0,1.7,35.2,0,36.8,51.9,0,11.7,216,279.7,0,0,3.3,0,0,0,3.3,0,0,23.4,0
FMWT,2014,3,9,9/15/2014,910,15:20,10,South Delta,2,11.9,548,0.25,376,0.17,24.3,24.3,134,4,2,32152,N,9.8,10.2,0,0,0,0,3840.9,0,10.2,0,3861.3,10.2,0,71.7,0,0,0,0,0,81.9,0,0,0,7374.5,10.2,0,0,0,0,7384.7,0,0,92.2,92.2,0,81.9,768.2,10.2,860.4,11184.6,676,5377.2,15127.9,32365.7,0,0,4117.4,0,0,0,4117.4,0,0,61.5,0
FMWT,2014,3,9,9/15/2014,912,14:46,10,South Delta,2,11.6,1348,0.65,1428,0.69,25.4,25,129,4.2,2,30893,N,9.4,53.3,0,0,0,0,2169.3,0,64,0,2286.5,0,0,37.3,0,0,0,0,32,69.3,5.3,0,0,4322.5,32,32,0,0,0,4386.5,0,0,95.9,95.9,0,0,170.6,0,170.6,15344.7,820.8,5292.5,11235.3,32693.3,0,0,2744.9,0,0,0,2744.9,0,0,42.6,0
FMWT,2014,3,9,9/16/2014,812,14:28,10,Lower San Joaquin,3,15.5,850,0.4,1017,0.48,23.1,22.3,178,5.8,3,35134,N,10.7,150,0,0,5.6,0,3106.2,0,1.9,0,3263.7,0,0,0,0,0,0,0,5.6,5.6,1.9,3.7,0,2703.2,3.7,37.5,0,0,0,2748.2,0,0,11.2,11.2,0,1.9,26.2,0,28.1,446.2,1.9,241.8,1017.9,1707.8,0,0,0,0,0,0,0,0,0,3.7,0
FMWT,2014,3,9,9/16/2014,815,13:14,10,Lower San Joaquin,4,14,383,0.17,374,0.17,23.5,23.6,165,4.7,3,28651,N,8.7,10.3,0,0,0,0,5630.8,0,0,0,5641.2,0,0,3.4,0,0,0,0,20.7,24.1,0,0,3.4,7910.1,6.9,6.9,0,0,0,7927.3,0,0,58.6,58.6,0,6.9,482.7,0,489.6,706.9,20.7,1810.3,1441.3,3979.2,0,0,10.3,0,0,0,10.3,0,0,31,0
FMWT,2014,3,9,9/16/2014,906,7:56,10,Lower San Joaquin,3,11.3,357,0.16,360,0.16,22.2,22,162,3.1,3,27505,N,8.4,12,0,0,0,0,4878.9,0,12,0,4902.8,12,0,0,6,0,0,0,41.9,59.9,0,0,0,13595.1,18,6,0,0,0,13619,0,0,95.8,95.8,0,0,1496.6,0,1496.6,4615.5,125.7,4214.4,8219.3,17174.9,0,0,293.3,0,0,0,293.3,0,0,0,0
FMWT,2014,3,9,9/16/2014,919,7:15,10,Mokelumne River,2,4.3,229,0.1,237,0.1,22.8,21.7,173,3.4,1,14784,N,4.5,0,0,0,0,0,325.8,0,0,0,325.8,0,0,0,0,0,0,0,36.2,36.2,36.2,0,36.2,19582.3,0,0,0,0,0,19618.5,0,0,1918.4,1918.4,0,8904.3,16324.6,0,25229,4597,72.4,4777.9,7492.7,16940,0,506.8,21862.7,434.4,0,181,22984.8,0,0,398.2,0
