"bottle.ID","Date","genus","species","division","notes","NetRadius_cm","TowVolume_L","TotalSampleVolume_mL","Aliquot_mL","CountFactor","NumberIndividualsCounted","NumberPerLiter","BiomassFactor","SpeciesBiomass_ugdwL","file_name","Station"
"West Sac",2017-07-20,"Conochiloides","sp.","Rotifera","none",15.24,222.400513133568,290,2,0.65197691298903,5,3.25988456494515,0.03393318214,0.110618256697658,"Ship Channel Zoops  - July 2017.xlsx","WSP"
"Prospect",2017-07-20,"Camptocercus","spp.","Cladocera","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,2,0.0599519000449683,5.95564515550626,0.357052243066211,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"Ceriodaphnia","spp.","Cladocera","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,2,0.0599519000449683,1.62734663183616,0.0975625226103575,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"Picripleuroxus","denticulatus","Cladocera","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,1,0.0299759500224842,1.00156279036522,0.0300227961483676,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"ostracod",NA,"Ostracoda","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,1,0.0299759500224842,0.214201034089028,0.00642087949261714,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"calanoid","copepodid","Copepoda","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,33,0.989206350741977,0.790511462508162,0.781978959047402,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"cyclopoid","copepodid","Copepoda","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,6,0.179855700134905,0.368993495110158,0.0663655834082631,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"nauplii",NA,"Copepoda","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,43,1.28896585096682,0.132479002148813,0.17076090973998,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"bdelloid",NA,"Rotifera","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,11,0.329735450247326,0.0212473925092,0.00700601853560272,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"Brachionus","calyciflorus","Rotifera","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,1,0.0299759500224842,0.0963782688,0.00288903016880234,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"Collotheca","spp.","Rotifera","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,1,0.0299759500224842,0.02258865675,0.00067711644581305,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"Conochilus","spp.","Rotifera","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,8,0.239807600179873,0.00522048956,0.00125191307314768,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"Euchlanis","spp.","Rotifera","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,3,0.0899278500674525,0.106899563144,0.0096132478866898,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"Prospect",2017-07-20,"Monostyla","spp.","Rotifera","High algae. Unable to meet tally.",15.24,333.600769700352,300,30,0.0299759500224842,2,0.0599519000449683,0.003443515229,0.000206445280812334,"Ship Channel Zoops  - July 2017.xlsx","Pro"
"NL16",2016-07-26,"Bosmina","longirostris","Cladocera",NA,15.24,733.921693340774,330,1,0.449639250337262,1,0.449639250337262,2.41383947776369,1.08535697321616,"Ship Channel Zoops  - July 26 2016.xlsx","16"
"NL16",2016-07-26,"calanoid","copepodid","Copepoda",NA,15.24,733.921693340774,330,1,0.449639250337262,16,7.1942280053962,1.47746734056149,10.6292369185257,"Ship Channel Zoops  - July 26 2016.xlsx","16"
"NL16",2016-07-26,"cyclopoid","copepodid","Copepoda",NA,15.24,733.921693340774,330,1,0.449639250337262,26,11.6906205087688,0.409399268147125,4.78613148047572,"Ship Channel Zoops  - July 26 2016.xlsx","16"
"NL16",2016-07-26,"nauplii",NA,"Copepoda",NA,15.24,733.921693340774,330,1,0.449639250337262,7,3.14747475236084,0.116311530600973,0.366087605975007,"Ship Channel Zoops  - July 26 2016.xlsx","16"
"NL16",2016-07-26,"Brachionus","calyciflorus","Rotifera",NA,15.24,733.921693340774,330,1,0.449639250337262,3,1.34891775101179,0.1115698934196,0.150498609712192,"Ship Channel Zoops  - July 26 2016.xlsx","16"
"NL16",2016-07-26,"Conochilus","spp.","Rotifera",NA,15.24,733.921693340774,330,1,0.449639250337262,141,63.399134297554,0.00735305954526,0.46617760960785,"Ship Channel Zoops  - July 26 2016.xlsx","16"
"NL16",2016-07-26,"Polyarthra","vulgaris","Rotifera",NA,15.24,733.921693340774,330,1,0.449639250337262,12,5.39567100404715,0.0150671360224,0.081297308950098,"Ship Channel Zoops  - July 26 2016.xlsx","16"
"NL16",2016-07-26,"Synchaeta","spp.","Rotifera",NA,15.24,733.921693340774,330,1,0.449639250337262,3,1.34891775101179,0.092974911183,0.125415508093493,"Ship Channel Zoops  - July 26 2016.xlsx","16"
"RB34",2016-07-26,"Bosmina","longirostris","Cladocera",NA,15.24,756.161744654131,280,2,0.185145573668284,2,0.370291147336569,0.418178848671899,0.154847925666603,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"Ceriodaphnia","spp.","Cladocera",NA,15.24,756.161744654131,280,2,0.185145573668284,1,0.185145573668284,0.858776547525888,0.158998676544549,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"ostracod",NA,"Ostracoda",NA,15.24,756.161744654131,280,2,0.185145573668284,1,0.185145573668284,0.403991566734947,0.0747972503802909,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"calanoid","copepodid","Copepoda",NA,15.24,756.161744654131,280,2,0.185145573668284,29,5.36922163638025,1.15171914875836,6.18383537254683,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"cyclopoid","copepodid","Copepoda",NA,15.24,756.161744654131,280,2,0.185145573668284,3,0.555436721004853,0.282923770652561,0.157146251465588,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"Leptodiaptomus","siciloides","Copepoda",NA,15.24,756.161744654131,280,2,0.185145573668284,4,0.740582294673138,1.43881186553249,1.06555859297899,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,756.161744654131,280,2,0.185145573668284,22,4.07320262070226,2.25514656718201,9.18566890751346,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"nauplii",NA,"Copepoda",NA,15.24,756.161744654131,280,2,0.185145573668284,62,11.4790255674336,0.134667974317006,1.54585712029941,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"Brachionus","calyciflorus","Rotifera",NA,15.24,756.161744654131,280,2,0.185145573668284,3,0.555436721004853,0.18823880625,0.104554745309368,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"Collotheca","spp.","Rotifera",NA,15.24,756.161744654131,280,2,0.185145573668284,1,0.185145573668284,0.011565392256,0.00214128118393586,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"Conochilus","spp.","Rotifera",NA,15.24,756.161744654131,280,2,0.185145573668284,140,25.9203803135598,0.00725125999884,0.187955416922436,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"RB34",2016-07-26,"Synchaeta","spp.","Rotifera",NA,15.24,756.161744654131,280,2,0.185145573668284,1,0.185145573668284,0.013362445393,0.00247399761789811,"Ship Channel Zoops  - July 26 2016.xlsx","34"
"NL44",2016-07-26,"Bosmina","longirostris","Cladocera",NA,15.24,1045.28241172777,225,1,0.215252832608264,2,0.430505665216528,0.556982078185444,0.239783940082909,"Ship Channel Zoops  - July 26 2016.xlsx","44"
"NL44",2016-07-26,"calanoid","copepodid","Copepoda",NA,15.24,1045.28241172777,225,1,0.215252832608264,18,3.87455098694875,0.970919717656066,3.76187795029231,"Ship Channel Zoops  - July 26 2016.xlsx","44"
"NL44",2016-07-26,"Leptodiaptomus","siciloides","Copepoda",NA,15.24,1045.28241172777,225,1,0.215252832608264,5,1.07626416304132,2.52256374400659,2.71494495666163,"Ship Channel Zoops  - July 26 2016.xlsx","44"
"NL44",2016-07-26,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,1045.28241172777,225,1,0.215252832608264,17,3.65929815434049,4.16428943745354,15.2383766526133,"Ship Channel Zoops  - July 26 2016.xlsx","44"
"NL44",2016-07-26,"Sinocalanus","doerri","Copepoda",NA,15.24,1045.28241172777,225,1,0.215252832608264,1,0.215252832608264,6.6122290883784,1.42330104112821,"Ship Channel Zoops  - July 26 2016.xlsx","44"
"NL44",2016-07-26,"nauplii",NA,"Copepoda",NA,15.24,1045.28241172777,225,1,0.215252832608264,98,21.0947775956099,0.140526692405249,2.9643793225354,"Ship Channel Zoops  - July 26 2016.xlsx","44"
"NL44",2016-07-26,"Brachionus","calyciflorus","Rotifera",NA,15.24,1045.28241172777,225,1,0.215252832608264,2,0.430505665216528,0.2644619695872,0.113852376141611,"Ship Channel Zoops  - July 26 2016.xlsx","44"
"NL44",2016-07-26,"Collotheca","spp.","Rotifera",NA,15.24,1045.28241172777,225,1,0.215252832608264,2,0.430505665216528,0.02258865675,0.00972454470050657,"Ship Channel Zoops  - July 26 2016.xlsx","44"
"NL44",2016-07-26,"Conochilus","spp.","Rotifera",NA,15.24,1045.28241172777,225,1,0.215252832608264,289,62.2080686237883,0.00671354957416,0.41763695261855,"Ship Channel Zoops  - July 26 2016.xlsx","44"
"NL44",2016-07-26,"Synchaeta","spp.","Rotifera",NA,15.24,1045.28241172777,225,1,0.215252832608264,2,0.430505665216528,0.010039403,0.00432201986689181,"Ship Channel Zoops  - July 26 2016.xlsx","44"
"NL56",2016-07-26,"Bosmina","longirostris","Cladocera",NA,15.24,711.681642027418,185,1,0.25994769160123,4,1.03979076640492,1.95489219759391,2.03267885637517,"Ship Channel Zoops  - July 26 2016.xlsx","56"
"NL56",2016-07-26,"Daphnia","galeata mendotae","Cladocera",NA,15.24,711.681642027418,185,1,0.25994769160123,2,0.51989538320246,4.18654558188791,2.17656571959018,"Ship Channel Zoops  - July 26 2016.xlsx","56"
"NL56",2016-07-26,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,711.681642027418,185,1,0.25994769160123,1,0.25994769160123,0.700803506563656,0.18217225379727,"Ship Channel Zoops  - July 26 2016.xlsx","56"
"NL56",2016-07-26,"calanoid","copepodid","Copepoda",NA,15.24,711.681642027418,185,1,0.25994769160123,65,16.8965999540799,1.68938338864295,28.5448352869678,"Ship Channel Zoops  - July 26 2016.xlsx","56"
"NL56",2016-07-26,"Leptodiaptomus","siciloides","Copepoda",NA,15.24,711.681642027418,185,1,0.25994769160123,11,2.85942460761353,2.49396429297085,7.13130286983033,"Ship Channel Zoops  - July 26 2016.xlsx","56"
"NL56",2016-07-26,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,711.681642027418,185,1,0.25994769160123,20,5.1989538320246,2.19134225864238,11.3926872328462,"Ship Channel Zoops  - July 26 2016.xlsx","56"
"NL56",2016-07-26,"Sinocalanus","doerri","Copepoda",NA,15.24,711.681642027418,185,1,0.25994769160123,5,1.29973845800615,4.58984140243953,5.96559338689953,"Ship Channel Zoops  - July 26 2016.xlsx","56"
"NL56",2016-07-26,"nauplii",NA,"Copepoda",NA,15.24,711.681642027418,185,1,0.25994769160123,72,18.7162337952885,0.292577144753335,5.4759422443614,"Ship Channel Zoops  - July 26 2016.xlsx","56"
"NL56",2016-07-26,"Conochilus","spp.","Rotifera",NA,15.24,711.681642027418,185,1,0.25994769160123,79,20.5358676364972,0.006395099711,0.131328921187297,"Ship Channel Zoops  - July 26 2016.xlsx","56"
"NL62",2016-07-26,"Ceriodaphnia","spp.","Cladocera",NA,15.24,689.441590714061,145,2,0.105157566611134,2,0.210315133222268,7.03711218573135,1.48001118684213,"Ship Channel Zoops  - July 26 2016.xlsx","62"
"NL62",2016-07-26,"Daphnia","galeata mendotae","Cladocera",NA,15.24,689.441590714061,145,2,0.105157566611134,1,0.105157566611134,3.01818739359634,0.317385241886992,"Ship Channel Zoops  - July 26 2016.xlsx","62"
"NL62",2016-07-26,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,689.441590714061,145,2,0.105157566611134,9,0.946418099500206,0.204413896000065,0.193461010963814,"Ship Channel Zoops  - July 26 2016.xlsx","62"
"NL62",2016-07-26,"calanoid","copepodid","Copepoda",NA,15.24,689.441590714061,145,2,0.105157566611134,101,10.6209142277245,1.4672769271762,15.5838223918577,"Ship Channel Zoops  - July 26 2016.xlsx","62"
"NL62",2016-07-26,"cyclopoid","copepodid","Copepoda",NA,15.24,689.441590714061,145,2,0.105157566611134,6,0.630945399666804,0.338542456056422,0.213601805240701,"Ship Channel Zoops  - July 26 2016.xlsx","62"
"NL62",2016-07-26,"Leptodiaptomus","siciloides","Copepoda",NA,15.24,689.441590714061,145,2,0.105157566611134,7,0.736102966277938,1.53126322135564,1.1271673993922,"Ship Channel Zoops  - July 26 2016.xlsx","62"
"NL62",2016-07-26,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,689.441590714061,145,2,0.105157566611134,39,4.10114509783422,2.95213519905655,12.1071347997546,"Ship Channel Zoops  - July 26 2016.xlsx","62"
"NL62",2016-07-26,"Sinocalanus","doerri","Copepoda",NA,15.24,689.441590714061,145,2,0.105157566611134,8,0.841260532889072,2.6510856891868,2.23025375961988,"Ship Channel Zoops  - July 26 2016.xlsx","62"
"NL62",2016-07-26,"nauplii",NA,"Copepoda",NA,15.24,689.441590714061,145,2,0.105157566611134,26,2.73409673188948,0.17541652035013,0.479605735008715,"Ship Channel Zoops  - July 26 2016.xlsx","62"
"NL62",2016-07-26,"Conochilus","spp.","Rotifera",NA,15.24,689.441590714061,145,2,0.105157566611134,2,0.210315133222268,0.00652561195,0.00137243494662107,"Ship Channel Zoops  - July 26 2016.xlsx","62"
"NL66",2016-07-26,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,467.041077580493,200,8,0.0535284821830074,42,2.24819625168631,0.279258772690144,0.627828526012501,"Ship Channel Zoops  - July 26 2016.xlsx","66"
"NL66",2016-07-26,"calanoid","copepodid","Copepoda",NA,15.24,467.041077580493,200,8,0.0535284821830074,63,3.37229437752947,1.33591582271887,4.5051014178075,"Ship Channel Zoops  - July 26 2016.xlsx","66"
"NL66",2016-07-26,"cyclopoid","copepodid","Copepoda",NA,15.24,467.041077580493,200,8,0.0535284821830074,1,0.0535284821830074,0.435475778992022,0.0233103574769057,"Ship Channel Zoops  - July 26 2016.xlsx","66"
"NL66",2016-07-26,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,467.041077580493,200,8,0.0535284821830074,25,1.33821205457519,3.23961747864664,4.3352951621374,"Ship Channel Zoops  - July 26 2016.xlsx","66"
"NL66",2016-07-26,"Sinocalanus","doerri","Copepoda",NA,15.24,467.041077580493,200,8,0.0535284821830074,31,1.65938294767323,2.26990295675035,3.76663825930457,"Ship Channel Zoops  - July 26 2016.xlsx","66"
"NL66",2016-07-26,"nauplii",NA,"Copepoda",NA,15.24,467.041077580493,200,8,0.0535284821830074,66,3.53287982407849,0.32396231645394,1.14451993156186,"Ship Channel Zoops  - July 26 2016.xlsx","66"
"NL66",2016-07-26,"bdelloid",NA,"Rotifera",NA,15.24,467.041077580493,200,8,0.0535284821830074,1,0.0535284821830074,0.0130512239,0.000698612205997591,"Ship Channel Zoops  - July 26 2016.xlsx","66"
"NL70",2016-07-26,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,711.681642027418,105,3,0.0491792930056381,30,1.47537879016914,1.35336429779949,1.99672498034552,"Ship Channel Zoops  - July 26 2016.xlsx","70"
"NL70",2016-07-26,"calanoid","copepodid","Copepoda",NA,15.24,711.681642027418,105,3,0.0491792930056381,41,2.01635101323116,1.43744539483513,2.89839447834029,"Ship Channel Zoops  - July 26 2016.xlsx","70"
"NL70",2016-07-26,"cyclopoid","copepodid","Copepoda",NA,15.24,711.681642027418,105,3,0.0491792930056381,3,0.147537879016914,0.435475778992022,0.0642491727957214,"Ship Channel Zoops  - July 26 2016.xlsx","70"
"NL70",2016-07-26,"Diacyclops","thomasi","Copepoda",NA,15.24,711.681642027418,105,3,0.0491792930056381,2,0.0983585860112761,0.824427123120878,0.0810894860995138,"Ship Channel Zoops  - July 26 2016.xlsx","70"
"NL70",2016-07-26,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,711.681642027418,105,3,0.0491792930056381,57,2.80321970132137,2.0668197220682,5.79374976398115,"Ship Channel Zoops  - July 26 2016.xlsx","70"
"NL70",2016-07-26,"Sinocalanus","doerri","Copepoda",NA,15.24,711.681642027418,105,3,0.0491792930056381,68,3.34419192438339,4.27638352695117,14.3010472563962,"Ship Channel Zoops  - July 26 2016.xlsx","70"
"NL70",2016-07-26,"nauplii",NA,"Copepoda",NA,15.24,711.681642027418,105,3,0.0491792930056381,28,1.37702020415787,0.25185194698942,0.346805219460927,"Ship Channel Zoops  - July 26 2016.xlsx","70"
"NL74",2016-07-26,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,622.72143677399,230,3,0.123115509020917,91,11.2035113209035,0.966938122783012,10.8331022052126,"Ship Channel Zoops  - July 26 2016.xlsx","74"
"NL74",2016-07-26,"calanoid","copepodid","Copepoda",NA,15.24,622.72143677399,230,3,0.123115509020917,26,3.20100323454384,1.21071530994761,3.87550362325404,"Ship Channel Zoops  - July 26 2016.xlsx","74"
"NL74",2016-07-26,"cyclopoid","copepodid","Copepoda",NA,15.24,622.72143677399,230,3,0.123115509020917,2,0.246231018041834,0.637044134310085,0.156860025728751,"Ship Channel Zoops  - July 26 2016.xlsx","74"
"NL74",2016-07-26,"Leptodiaptomus","siciloides","Copepoda",NA,15.24,622.72143677399,230,3,0.123115509020917,5,0.615577545104585,2.04584162052984,1.25937416243855,"Ship Channel Zoops  - July 26 2016.xlsx","74"
"NL74",2016-07-26,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,622.72143677399,230,3,0.123115509020917,50,6.15577545104585,1.70060464332807,10.4685403153335,"Ship Channel Zoops  - July 26 2016.xlsx","74"
"NL74",2016-07-26,"Sinocalanus","doerri","Copepoda",NA,15.24,622.72143677399,230,3,0.123115509020917,31,3.81658077964843,2.7593879873846,10.5314271562448,"Ship Channel Zoops  - July 26 2016.xlsx","74"
"NL74",2016-07-26,"nauplii",NA,"Copepoda",NA,15.24,622.72143677399,230,3,0.123115509020917,29,3.5703497616066,0.301009720908006,1.07470998528517,"Ship Channel Zoops  - July 26 2016.xlsx","74"
"NL74",2016-07-26,"Asplanchna","spp.","Rotifera",NA,15.24,622.72143677399,230,3,0.123115509020917,1,0.123115509020917,2.8863283625,0.355351785550698,"Ship Channel Zoops  - July 26 2016.xlsx","74"
"NL74",2016-07-26,"bdelloid",NA,"Rotifera",NA,15.24,622.72143677399,230,3,0.123115509020917,1,0.123115509020917,0.0286735389083,0.00353015733812643,"Ship Channel Zoops  - July 26 2016.xlsx","74"
"NL74",2016-07-26,"Conochiloides","spp.","Rotifera",NA,15.24,622.72143677399,230,3,0.123115509020917,14,1.72361712629284,0.00652561195,0.0112476565165612,"Ship Channel Zoops  - July 26 2016.xlsx","74"
"NL76",2016-07-26,"Bosmina","longirostris","Cladocera",NA,15.24,756.161744654131,290,2,0.191757915585009,7,1.34230540909506,3.99139117592875,5.35766596526346,"Ship Channel Zoops  - July 26 2016.xlsx","76"
"NL76",2016-07-26,"Ceriodaphnia","spp.","Cladocera",NA,15.24,756.161744654131,290,2,0.191757915585009,5,0.958789577925045,1.96229601073821,1.88142896389969,"Ship Channel Zoops  - July 26 2016.xlsx","76"
"NL76",2016-07-26,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,756.161744654131,290,2,0.191757915585009,104,19.9428232208409,0.839983589563339,16.7516442350691,"Ship Channel Zoops  - July 26 2016.xlsx","76"
"NL76",2016-07-26,"calanoid","copepodid","Copepoda",NA,15.24,756.161744654131,290,2,0.191757915585009,34,6.5197691298903,1.16113335950746,7.57032143300254,"Ship Channel Zoops  - July 26 2016.xlsx","76"
